,ann,return_sp_500
2006-07-26,1.0,8.219869170863348
2006-07-27,1.0,-3.876072426371824
2006-07-28,1.0,6.641939241563399
2006-07-31,1.0,2.518731120860007
2006-08-01,1.0,-4.2140944869121455
2006-08-02,1.0,-14.76776896386367
2006-08-03,1.0,11.177726881956929
2006-08-04,1.0,-3.0792067503526255
2006-08-07,1.0,6.2984472661235635
2006-08-08,1.0,-0.2567937196153558
2006-08-09,1.0,2.9308633053727995
2006-08-10,1.0,-1.4789710416287072
2006-08-11,1.0,-0.14869787959055358
2006-08-14,1.0,-2.9194967442800923
2006-08-15,1.0,0.15921912746890143
2006-08-16,1.0,-5.595046033061646
2006-08-17,1.0,10.452126098981829
2006-08-18,1.0,-3.9045025811417666
2006-08-21,1.0,0.7847306222950934
2006-08-22,1.0,1.6736656286827412
2006-08-23,1.0,-5.711218121728923
2006-08-24,1.0,5.188544054388622
2006-08-25,1.0,-1.067402534154116
2006-08-28,1.0,-3.085636340116782
2006-08-29,1.0,4.200552955128245
2006-08-30,1.0,4.204449383450637
2006-08-31,1.0,-7.509399938557415
2006-09-01,1.0,1.5148423378371412
2006-09-05,1.0,4.168097856924202
2006-09-06,1.0,-4.727501222362118
2006-09-07,1.0,-3.4166070367838586
2006-09-08,1.0,10.376513495384021
2006-09-11,1.0,-6.292305342271121
2006-09-12,1.0,9.273222911189372
2006-09-13,1.0,-12.199635193485925
2006-09-14,1.0,8.472329730558492
2006-09-15,1.0,-1.765069071988723
2006-09-18,1.0,-3.262298099274208
2006-09-19,1.0,-2.7654523774275575
2006-09-20,1.0,4.488631744448401
2006-09-21,1.0,1.0387649065001447
2006-09-22,1.0,-2.357966991208915
2006-09-25,1.0,-1.3014063249782382
2006-09-26,1.0,4.653666723476491
2006-09-27,1.0,-2.2433490214811336
2006-09-28,1.0,-1.4390128159974758
2006-09-29,1.0,5.29302228614732
2006-10-02,1.0,-2.209994005741134
2006-10-03,1.0,4.675613303992421
2006-10-04,1.0,-4.03264832108281
2006-10-05,1.0,1.2861261157321557
2006-10-06,1.0,-2.785912092600462
2006-10-09,1.0,2.4013942931021326
2006-10-10,1.0,-1.9561829334724834
2006-10-11,1.0,5.8456023606129115
2006-10-12,1.0,-5.8965945474103165
2006-10-13,1.0,-4.567485472745503
2006-10-16,1.0,10.91918620748018
2006-10-17,1.0,0.4310618177495229
2006-10-18,1.0,-1.5014590608301681
2006-10-19,1.0,-3.8984160279016855
2006-10-20,1.0,1.8092546041153845
2006-10-23,1.0,-3.6620903983514808
2006-10-24,1.0,2.2061137960668553
2006-10-25,1.0,1.347072295964491
2006-10-26,1.0,-0.613903980143693
2006-10-27,1.0,-1.816501305374274
2006-10-30,1.0,3.7616387131641282
2006-10-31,1.0,-2.4201247884402477
2006-11-01,1.0,5.193436171755028
2006-11-02,1.0,-5.298646523687189
2006-11-03,1.0,7.1954957134622965
2006-11-06,1.0,-5.721336124416343
2006-11-07,1.0,0.7110499815965454
2006-11-08,1.0,4.10677040258971
2006-11-09,1.0,3.4568073894059914
2006-11-10,1.0,-2.1600878420683145
2006-11-13,1.0,-7.064511831859033
2006-11-14,1.0,2.873662946075406
2006-11-15,1.0,-4.17508132562352
2006-11-16,1.0,4.579887519153036
2006-11-17,1.0,0.28652117227476737
2006-11-20,1.0,0.09531217109746137
2006-11-21,1.0,-1.6868650541283614
2006-11-22,1.0,1.6100168722502417
2006-11-24,1.0,-3.8531587762524744
2006-11-27,1.0,4.09542019705178
2006-11-28,1.0,-3.0465613791005985
2006-11-29,1.0,2.0456651117528146
2006-11-30,1.0,-8.078100892710882
2006-12-01,1.0,11.100994887346971
2006-12-04,1.0,-6.071306759171424
2006-12-05,1.0,4.906480910032496
2006-12-06,1.0,3.685633215556905
2006-12-07,1.0,-5.110937451342057
2006-12-08,1.0,-4.238789255323727
2006-12-11,1.0,2.1567239192783916
2006-12-12,1.0,1.3429175074680444
2006-12-13,1.0,-2.1283731960814123
2006-12-14,1.0,0.5947764618847273
2006-12-15,1.0,3.052583765131267
2006-12-18,1.0,1.3200985675635657
2006-12-19,1.0,-2.664909875404753
2006-12-20,1.0,3.928237152261449
2006-12-21,1.0,0.2750856667056212
2006-12-22,1.0,-4.581743087374601
2006-12-26,1.0,-0.6370370074721521
2006-12-27,1.0,4.102453771146131
2006-12-28,1.0,-1.8306236600364123
2006-12-29,1.0,-2.8436119859019726
2007-01-03,1.0,0.6778609593635743
2007-01-04,1.0,7.909511429959082
2007-01-05,1.0,-0.396729228830317
2007-01-08,1.0,-5.9869474152367985
2007-01-09,1.0,-3.027483385816332
2007-01-10,1.0,1.366003383443548
2007-01-11,1.0,6.784171673559314
2007-01-12,1.0,-1.6557191440583097
2007-01-16,1.0,-9.77370667356361
2007-01-17,1.0,11.049852500711665
2007-01-18,1.0,-2.0307467375565658
2007-01-19,1.0,-5.605433649607239
2007-01-22,1.0,6.628451921590539
2007-01-23,1.0,0.1047591163862549
2007-01-24,1.0,-6.2752095287264
2007-01-25,1.0,4.231207697574568
2007-01-26,1.0,-5.588498769091554
2007-01-29,1.0,3.6296104692961073
2007-01-30,1.0,4.438279249756949
2007-01-31,1.0,-2.004873231165849
2007-02-01,1.0,0.14302703262423222
2007-02-02,1.0,-3.8331887617755633
2007-02-05,1.0,-0.5840400732530782
2007-02-06,1.0,2.2646623902060625
2007-02-07,1.0,2.394165809875304
2007-02-08,1.0,-2.2175487256482107
2007-02-09,1.0,0.9248686483877222
2007-02-12,1.0,-3.388562205425405
2007-02-13,1.0,6.703819641125008
2007-02-14,1.0,-0.9920227887070254
2007-02-15,1.0,0.2716022046572064
2007-02-16,1.0,1.0933104213926903
2007-02-20,1.0,-6.4938141416844175
2007-02-21,1.0,2.5005378619074925
2007-02-22,1.0,5.498904038532437
2007-02-23,1.0,-2.8402115327057054
2007-02-26,1.0,4.471749252730373
2007-02-27,1.0,-8.29848267125426
2007-02-28,1.0,8.290480201683792
2007-03-01,1.0,-0.6867919525360477
2007-03-02,1.0,-8.434517415496146
2007-03-05,1.0,1.8597181441183608
2007-03-06,1.0,-4.580508228284508
2007-03-07,1.0,2.9919870222564704
2007-03-08,1.0,5.9409885645759
2007-03-09,1.0,0.28505617865111077
2007-03-12,1.0,0.20385643524312158
2007-03-13,1.0,-2.8575803012428125
2007-03-14,1.0,-3.1603390129240516
2007-03-15,1.0,3.993249753451611
2007-03-16,1.0,0.07540011493336607
2007-03-19,1.0,-6.740094861011947
2007-03-20,1.0,2.902336901539826
2007-03-21,1.0,-4.954444697276461
2007-03-22,1.0,9.190006452958244
2007-03-23,1.0,-3.4490049880204765
2007-03-26,1.0,5.3993644293083065
2007-03-27,1.0,-9.184930645884837
2007-03-28,1.0,6.817416770502316
2007-03-29,1.0,-2.3877464247216373
2007-03-30,1.0,-1.1633664242387987
2007-04-02,1.0,5.382917715841895
2007-04-03,1.0,-4.365114590470398
2007-04-04,1.0,-4.362488644058704
2007-04-05,1.0,3.2354359293166546
2007-04-09,1.0,-0.01258974646649591
2007-04-10,1.0,2.09929433426721
2007-04-11,1.0,3.1117826760995726
2007-04-12,1.0,-7.729496768477961
2007-04-13,1.0,6.702376182071568
2007-04-16,1.0,5.640833771773934
2007-04-17,1.0,-7.574759838331424
2007-04-18,1.0,3.466489750011892
2007-04-19,1.0,0.006228329563651158
2007-04-20,1.0,-6.526077912602535
2007-04-23,1.0,0.7332771961966245
2007-04-24,1.0,-1.9040616753709827
2007-04-25,1.0,9.56413240424503
2007-04-26,1.0,-7.040242902825966
2007-04-27,1.0,0.997347922193903
2007-04-30,1.0,-1.3010896015546614
2007-05-01,1.0,2.89589450049057
2007-05-02,1.0,0.8723953442074439
2007-05-03,1.0,-2.1881314156995124
2007-05-04,1.0,-0.825759136123505
2007-05-07,1.0,6.422992415123296
2007-05-08,1.0,-2.429716791879688
2007-05-09,1.0,1.5989829836978053
2007-05-10,1.0,2.3589753467878616
2007-05-11,1.0,-6.660829763858622
2007-05-14,1.0,9.218261902440972
2007-05-15,1.0,1.5162877950428921
2007-05-16,1.0,-6.4814274659954485
2007-05-17,1.0,3.850207972826958
2007-05-18,1.0,-13.250804649358372
2007-05-21,1.0,8.8254946780852
2007-05-22,1.0,2.4948527091599892
2007-05-23,1.0,-1.9814798307876913
2007-05-24,1.0,1.329773867370676
2007-05-25,1.0,4.9807672176969575
2007-05-29,1.0,-3.307557549649509
2007-05-30,1.0,4.995615892661043
2007-05-31,1.0,-3.608500595709785
2007-06-01,1.0,-7.6617752551283225
2007-06-04,1.0,4.686794414696038
2007-06-05,1.0,-0.2847929070472155
2007-06-06,1.0,-5.399415523169537
2007-06-07,1.0,2.8285690937044805
2007-06-08,1.0,10.587942545694151
2007-06-11,1.0,-1.3552462292149237
2007-06-12,1.0,-7.7385618384435695
2007-06-13,1.0,1.075414487624382
2007-06-14,1.0,3.8010391183830983
2007-06-15,1.0,-4.872069403205526
2007-06-18,1.0,-1.8582418071643403
2007-06-19,1.0,-0.0266895414519297
2007-06-20,1.0,3.8794735263781632
2007-06-21,1.0,-2.689511381122056
2007-06-22,1.0,9.713113600936651
2007-06-25,1.0,-6.775475574198175
2007-06-26,1.0,2.064840527123124
2007-06-27,1.0,-0.20628647901030917
2007-06-28,1.0,-10.386076539660127
2007-06-29,1.0,7.743439773183525
2007-07-02,1.0,1.6864131142818373
2007-07-03,1.0,4.420652249271129
2007-07-05,1.0,-7.8644109050170385
2007-07-06,1.0,-2.4799737820600853
2007-07-09,1.0,2.285758439024921
2007-07-10,1.0,4.554827574006293
2007-07-11,1.0,3.3329390242713863
2007-07-12,1.0,3.608033027072377
2007-07-13,1.0,-11.90999900102181
2007-07-16,1.0,8.281174210127151
2007-07-17,1.0,-2.779734187087346
2007-07-18,1.0,2.7929478306355726
2007-07-19,1.0,-6.40862230494843
2007-07-20,1.0,-1.332766865686974
2007-07-23,1.0,4.503607617198657
2007-07-24,1.0,1.0890707985992343
2007-07-25,1.0,0.288438930656465
2007-07-26,1.0,-1.870604734844683
2007-07-27,1.0,-0.9144351793307415
2007-07-30,1.0,-0.0820125791693549
2007-07-31,1.0,-0.5404190557627864
2007-08-01,1.0,0.41974717883963564
2007-08-02,1.0,-1.1976111776692555
2007-08-03,1.0,1.6779833118675924
2007-08-06,1.0,-0.2834607831124103
2007-08-07,1.0,-1.2756555524996216
2007-08-08,1.0,-3.117162869037493
2007-08-09,1.0,5.160723807669232
2007-08-10,1.0,-2.2773076263657543
2007-08-13,1.0,1.0510385111014209
2007-08-14,1.0,-0.41508102424154814
2007-08-15,1.0,-0.369697054142204
2007-08-16,1.0,-1.5263853057296828
2007-08-17,1.0,3.1288146497340463
2007-08-20,1.0,-6.086185496356578
2007-08-21,1.0,-1.7933101942240626
2007-08-22,1.0,1.6592011411948882
2007-08-23,1.0,8.613342660545342
2007-08-24,1.0,-6.005292937683748
2007-08-27,1.0,-2.3250415421710358
2007-08-28,1.0,0.504434860813685
2007-08-29,1.0,-0.20685190913241058
2007-08-30,1.0,-2.532616227974138
2007-08-31,1.0,-1.4587880805458475
2007-09-04,1.0,2.8912741702802336
2007-09-05,1.0,0.38018578551461957
2007-09-06,1.0,-1.3715413729188164
2007-09-07,1.0,6.746801707937067
2007-09-10,1.0,-6.822002697931406
2007-09-11,1.0,6.598692973418796
2007-09-12,1.0,-1.9000586979267098
2007-09-13,1.0,1.411435411594919
2007-09-14,1.0,-5.657967839639522
2007-09-17,1.0,5.7943451885566155
2007-09-18,1.0,5.0861115200630636
2007-09-19,1.0,-8.811176883508143
2007-09-20,1.0,9.580955383282319
2007-09-21,1.0,-4.973865503860253
2007-09-24,1.0,0.40773273178302816
2007-09-25,1.0,-11.436973817691243
2007-09-26,1.0,10.859307366260662
2007-09-27,1.0,1.9481311373631627
2007-09-28,1.0,-2.617164691850693
2007-10-01,1.0,-1.9271008405065793
2007-10-02,1.0,-3.2216252922295574
2007-10-03,1.0,1.8029280385580826
2007-10-04,1.0,1.0402724916367845
2007-10-05,1.0,1.94889297591887
2007-10-08,1.0,2.5370167468659055
2007-10-09,1.0,-1.27401790761148
2007-10-10,1.0,-3.0995661239221484
2007-10-11,1.0,3.755974860510225
2007-10-12,1.0,-3.2734406712218167
2007-10-15,1.0,-0.2568054224633798
2007-10-16,1.0,-1.9033998984247624
2007-10-17,1.0,3.692056299964186
2007-10-18,1.0,-4.181133675928184
2007-10-19,1.0,3.8979992840786792
2007-10-22,1.0,3.1043191519024127
2007-10-23,1.0,-2.4105640922698512
2007-10-24,1.0,4.874675889416302
2007-10-25,1.0,-3.2977308955543627
2007-10-26,1.0,1.91379119809012
2007-10-29,1.0,-2.310814012090301
2007-10-30,1.0,-5.423637857633956
2007-10-31,1.0,9.953156680348396
2007-11-01,1.0,-5.026043246078693
2007-11-02,1.0,-3.184663951409572
2007-11-05,1.0,1.5130195382032419
2007-11-06,1.0,4.520274510601663
2007-11-07,1.0,-4.888598576203229
2007-11-08,1.0,-1.1517459747270031
2007-11-09,1.0,0.8886545970252513
2007-11-12,1.0,0.5201525311422373
2007-11-13,1.0,-0.6932907931823884
2007-11-14,1.0,-0.1565351088800071
2007-11-15,1.0,0.8219741340540487
2007-11-16,1.0,2.072260168177742
2007-11-19,1.0,-0.7812545381753466
2007-11-20,1.0,-0.4391304464595791
2007-11-21,1.0,-1.196772624621456
2007-11-23,1.0,-0.9527833922584605
2007-11-26,1.0,1.427044005925815
2007-11-27,1.0,-4.833250873380024
2007-11-28,1.0,1.9943921768712514
2007-11-29,1.0,4.632665847223549
2007-11-30,1.0,-9.763575674717906
2007-12-03,1.0,2.3214022128718703
2007-12-04,1.0,6.128519089084694
2007-12-05,1.0,-1.7045126015223566
2007-12-06,1.0,-3.779420658319843
2007-12-07,1.0,4.650659085865971
2007-12-10,1.0,-4.518351350238614
2007-12-11,1.0,4.063040469534673
2007-12-12,1.0,1.7981010643635997
2007-12-13,1.0,-4.964128056814676
2007-12-14,1.0,3.65016946406298
2007-12-17,1.0,-0.5577184576591954
2007-12-18,1.0,1.7000266539888287
2007-12-19,1.0,-3.211204019818137
2007-12-20,1.0,4.709777061036213
2007-12-21,1.0,3.4024476034253404
2007-12-24,1.0,-4.179748157605623
2007-12-26,1.0,-12.18704893374829
2007-12-27,1.0,8.856238854294496
2007-12-28,1.0,-1.3391833261661823
2007-12-31,1.0,1.188972652303466
2008-01-02,1.0,2.420175385176737
2008-01-03,1.0,3.0004833898812144
2008-01-04,1.0,-9.001488626048726
2008-01-07,1.0,2.190887459662605
2008-01-08,1.0,3.9789331101521164
2008-01-09,1.0,-8.641816472898523
2008-01-10,1.0,2.196642248443137
2008-01-11,1.0,-5.8707135776000285
2008-01-14,1.0,5.224502879556159
2008-01-15,1.0,-3.237994700439284
2008-01-16,1.0,0.09496624741052173
2008-01-17,1.0,5.539662711315074
2008-01-18,1.0,-5.561985286825877
2008-01-22,1.0,-0.39567488477265655
2008-01-23,1.0,4.483323277721585
2008-01-24,1.0,-5.863879891547885
2008-01-25,1.0,10.101137782548442
2008-01-28,1.0,-9.856897373966866
2008-01-29,1.0,1.426307480981226
2008-01-30,1.0,0.229278580662573
2008-01-31,1.0,2.154545106334016
2008-02-01,1.0,2.2399184063609745
2008-02-04,1.0,-1.6601797528432272
2008-02-05,1.0,-4.006233471754328
2008-02-06,1.0,-2.0899977495266953
2008-02-07,1.0,4.157299610214071
2008-02-08,1.0,-4.18274891205721
2008-02-11,1.0,5.454422106924817
2008-02-12,1.0,-2.26319667121464
2008-02-13,1.0,-1.7432016932812822
2008-02-14,1.0,1.5447694405234635
2008-02-15,1.0,4.086723242217438
2008-02-19,1.0,-4.16294775626449
2008-02-20,1.0,-2.3253980347098135
2008-02-21,1.0,-3.858717694569691
2008-02-22,1.0,2.4393367052297776
2008-02-25,1.0,4.263086917107639
2008-02-26,1.0,-1.7956728250538845
2008-02-27,1.0,0.749577046449712
2008-02-28,1.0,-1.386209597027399
2008-02-29,1.0,3.294097935967244
2008-03-03,1.0,-1.2326511876327828
2008-03-04,1.0,-9.601611906895702
2008-03-05,1.0,9.979859328353236
2008-03-06,1.0,-6.483864380192905
2008-03-07,1.0,4.512893146796593
2008-03-10,1.0,2.089453826952248
2008-03-11,1.0,3.149908791087519
2008-03-12,1.0,-10.764629643778001
2008-03-13,1.0,8.732513617531446
2008-03-14,1.0,-3.051816351672443
2008-03-17,1.0,-1.5617755504707453
2008-03-18,1.0,3.2512571986621275
2008-03-19,1.0,-6.086223933747625
2008-03-20,1.0,1.168028825066525
2008-03-24,1.0,-7.919416454088424
2008-03-25,1.0,8.982876553156327
2008-03-26,1.0,0.7199664251025695
2008-03-27,1.0,-1.021395712914952
2008-03-28,1.0,1.9037336932712812
2008-03-31,1.0,-5.5445470122114315
2008-04-01,1.0,8.559794487208539
2008-04-02,1.0,1.2310069845812954
2008-04-03,1.0,-8.503053156835882
2008-04-04,1.0,0.1309160415847721
2008-04-07,1.0,1.8744610687155827
2008-04-08,1.0,5.725398877746635
2008-04-09,1.0,-1.1466152453158074
2008-04-10,1.0,4.489378595011573
2008-04-11,1.0,-6.2110622442226315
2008-04-14,1.0,-0.7283160215282969
2008-04-15,1.0,0.18200366708391869
2008-04-16,1.0,0.5281275649103634
2008-04-17,1.0,-3.0505451522605753
2008-04-18,1.0,4.389087918096113
2008-04-21,1.0,-1.0078316778721508
2008-04-22,1.0,-7.372481372427497
2008-04-23,1.0,10.751009537359213
2008-04-24,1.0,-9.761747821215394
2008-04-25,1.0,9.678853165465728
2008-04-28,1.0,-0.129079610798577
2008-04-29,1.0,6.019482179667168
2008-04-30,1.0,-7.165670553187731
2008-05-01,1.0,-7.283272723245293
2008-05-02,1.0,10.371041180685214
2008-05-05,1.0,-1.1592627828161284
2008-05-06,1.0,-9.681974572004215
2008-05-07,1.0,7.901363141096418
2008-05-08,1.0,-1.3831415324649932
2008-05-09,1.0,5.796385671220161
2008-05-12,1.0,0.3715551707589526
2008-05-13,1.0,-2.774583791565366
2008-05-14,1.0,-6.924564071628403
2008-05-15,1.0,5.696343987610941
2008-05-16,1.0,3.508849471331743
2008-05-19,1.0,-8.702938719785003
2008-05-20,1.0,2.605443144560482
2008-05-21,1.0,-0.4554886026073568
2008-05-22,1.0,8.209508179251124
2008-05-23,1.0,-6.4729271337155225
2008-05-27,1.0,4.366651305444513
2008-05-28,1.0,-3.21555422755333
2008-05-29,1.0,1.9199136602157552
2008-05-30,1.0,-3.0959706552279975
2008-06-02,1.0,5.851696435543996
2008-06-03,1.0,-1.1632463839498897
2008-06-04,1.0,-1.1125551228131414
2008-06-05,1.0,-6.335549323752776
2008-06-06,1.0,6.432605845677664
2008-06-09,1.0,0.15878870808654355
2008-06-10,1.0,-1.0517466552166788
2008-06-11,1.0,-7.985174457014299
2008-06-12,1.0,5.442361752345448
2008-06-13,1.0,-1.7945118242407077
2008-06-16,1.0,0.5368398937423358
2008-06-17,1.0,2.4263096906205206
2008-06-18,1.0,-3.2750435063122474
2008-06-19,1.0,1.7908398103497092
2008-06-20,1.0,-5.903982564821408
2008-06-23,1.0,0.5623403420105255
2008-06-24,1.0,8.530106562899942
2008-06-25,1.0,-1.101837486580326
2008-06-26,1.0,-4.5072668240342395
2008-06-27,1.0,11.303548591042212
2008-06-30,1.0,-8.349241856271572
2008-07-01,1.0,-2.5936221403612514
2008-07-02,1.0,-3.1625268394302353
2008-07-03,1.0,-1.2363851298041517
2008-07-07,1.0,-0.31170740149510934
2008-07-08,1.0,0.39765763821186795
2008-07-09,1.0,1.9696284298156286
2008-07-10,1.0,1.597577107061099
2008-07-11,1.0,-10.64429842656116
2008-07-14,1.0,13.36635758572422
2008-07-15,1.0,5.192244722779993
2008-07-16,1.0,-11.785480232458134
2008-07-17,1.0,-4.986980284249842
2008-07-18,1.0,6.239553401629472
2008-07-21,1.0,4.808080397202463
2008-07-22,1.0,-3.0175142674520927
2008-07-23,1.0,-5.299436923391543
2008-07-24,1.0,4.2248253518364365
2008-07-25,1.0,-1.6555783545855185
2008-07-28,1.0,2.168300725219474
2008-07-29,1.0,-3.553141272433624
2008-07-30,1.0,-0.9399586308640018
2008-07-31,1.0,-1.959043453225462
2008-08-01,1.0,-0.6169319962712194
2008-08-04,1.0,5.734505368124854
2008-08-05,1.0,-6.402403836014425
2008-08-06,1.0,-3.460734634225382
2008-08-07,1.0,13.66680193774199
2008-08-08,1.0,-9.334779300786966
2008-08-11,1.0,9.694236580482762
2008-08-12,1.0,-11.815127825196736
2008-08-13,1.0,2.0837480456547652
2008-08-14,1.0,0.31900277474354866
2008-08-15,1.0,6.433506159255842
2008-08-18,1.0,1.8667414692164819
2008-08-19,1.0,-7.384709529917366
2008-08-20,1.0,3.725709040236236
2008-08-21,1.0,-5.574881606936444
2008-08-22,1.0,4.091621381088473
2008-08-25,1.0,1.9612563173940778
2008-08-26,1.0,-4.819067849928427
2008-08-27,1.0,0.49366783642383893
2008-08-28,1.0,4.694913278386359
2008-08-29,1.0,3.231379012583524
2008-09-02,1.0,-2.0151529788768663
2008-09-03,1.0,-6.427080988746425
2008-09-04,1.0,0.446666487499936
2008-09-05,1.0,0.13259940728014286
2008-09-08,1.0,3.5272315055683734
2008-09-09,1.0,-0.5125666921838246
2008-09-10,1.0,-6.08699243488795
2008-09-11,1.0,11.253927982683187
2008-09-12,1.0,-5.287523356676083
2008-09-15,1.0,0.5368106561918218
2008-09-16,1.0,-4.1545582616063115
2008-09-17,1.0,-3.5610355224407364
2008-09-18,1.0,1.1215960974779726
2008-09-19,1.0,-1.2630366099926071
2008-09-22,1.0,2.5621627612090414
2008-09-23,1.0,2.355066057461208
2008-09-24,1.0,4.532577711346963
2008-09-25,1.0,-6.502284394400881
2008-09-26,1.0,-7.588827267084053
2008-09-29,1.0,7.0527635408320855
2008-09-30,1.0,5.491001537253215
2008-10-01,1.0,-4.509491731835524
2008-10-02,1.0,-8.768707411278687
2008-10-03,1.0,6.093618886927299
2008-10-06,1.0,3.788633850734513
2008-10-07,1.0,-3.9328252247992523
2008-10-08,1.0,-2.3738107126894725
2008-10-09,1.0,0.0907749448952444
2008-10-10,1.0,-3.695410299574231
2008-10-13,1.0,-0.33712412977227046
2008-10-14,1.0,-6.236423001006397
2008-10-15,1.0,8.135632334482423
2008-10-16,1.0,-1.8618057903638352
2008-10-17,1.0,-9.070090493127303
2008-10-20,1.0,-0.12685737686481957
2008-10-21,1.0,5.777785226654775
2008-10-22,1.0,-4.698618214864503
2008-10-23,1.0,6.101990430023552
2008-10-24,1.0,-10.38450823104018
2008-10-27,1.0,3.5504202343016544
2008-10-28,1.0,-6.753274788699848
2008-10-29,1.0,-2.1484132619423946
2008-10-30,1.0,4.730385621157751
2008-10-31,1.0,-6.670003278122305
2008-11-03,1.0,5.9384886199043585
2008-11-04,1.0,-6.894337739551837
2008-11-05,1.0,9.094212582464145
2008-11-06,1.0,-5.5020974028448855
2008-11-07,1.0,3.0097084354512305
2008-11-10,1.0,-0.5105877997142905
2008-11-11,1.0,-8.398530625501799
2008-11-12,1.0,-0.11637558057753239
2008-11-13,1.0,11.380659237539259
2008-11-14,1.0,-3.296616624647797
2008-11-17,1.0,-4.4659604987787205
2008-11-18,1.0,1.180848944174162
2008-11-19,1.0,-2.200644052815104
2008-11-20,1.0,-2.8821836968761616
2008-11-21,1.0,-0.8346850622856117
2008-11-24,1.0,-1.623803365854748
2008-11-25,1.0,4.909555705339486
2008-11-26,1.0,-2.0224707697405364
2008-11-28,1.0,-1.7740419171562216
2008-12-01,1.0,-1.9952345064732313
2008-12-02,1.0,0.5194883924026783
2008-12-03,1.0,0.11901511165159917
2008-12-04,1.0,1.4130207360642189
2008-12-05,1.0,6.929376552001187
2008-12-08,1.0,-3.687767311990431
2008-12-09,1.0,2.887099592611797
2008-12-10,1.0,5.48337532162817
2008-12-11,1.0,-5.998696706134776
2008-12-12,1.0,-1.7933874894877633
2008-12-15,1.0,-2.042827840414496
2008-12-16,1.0,-7.236445657423651
2008-12-17,1.0,8.091196750842844
2008-12-18,1.0,-9.662957868751043
2008-12-19,1.0,11.504817280735757
2008-12-22,1.0,-6.723843473786495
2008-12-23,1.0,-4.052567731587953
2008-12-24,1.0,10.965119940001244
2008-12-26,1.0,-5.601383877394284
2008-12-29,1.0,2.183543626373474
2008-12-30,1.0,1.6300343524991767
2008-12-31,1.0,-0.735503680282612
2009-01-02,1.0,-0.21561436802821632
2009-01-05,1.0,-3.6298968125050735
2009-01-06,1.0,4.47339142597718
2009-01-07,1.0,-8.14987727160279
2009-01-08,1.0,9.09812854707237
2009-01-09,1.0,-4.907046445097496
2009-01-12,1.0,3.2170405270036007
2009-01-13,1.0,-2.4600341356252997
2009-01-14,1.0,5.577267475347369
2009-01-15,1.0,-10.043009098403655
2009-01-16,1.0,2.356988679562111
2009-01-20,1.0,2.969885783924475
2009-01-21,1.0,0.5340982759448387
2009-01-22,1.0,3.5377208611762967
2009-01-23,1.0,-9.895049595561556
2009-01-26,1.0,5.944649671694169
2009-01-27,1.0,-0.03971662042596691
2009-01-28,1.0,-5.016787396543343
2009-01-29,1.0,0.2563622820398237
2009-01-30,1.0,4.908977051335572
2009-02-02,1.0,-0.04748079487360002
2009-02-03,1.0,0.0003923581059162018
2009-02-04,1.0,-4.680452587937189
2009-02-05,1.0,-1.3885418359632418
2009-02-06,1.0,-1.695119856180316
2009-02-09,1.0,3.9985975393014073
2009-02-10,1.0,3.659564757906164
2009-02-11,1.0,-5.763636595281252
2009-02-12,1.0,-0.8988233512056354
2009-02-13,1.0,8.626364046080592
2009-02-17,1.0,-6.884619947982706
2009-02-18,1.0,-0.6964312543987994
2009-02-19,1.0,5.390162640300833
2009-02-20,1.0,-6.314600268928405
2009-02-23,1.0,3.0917335607678176
2009-02-24,1.0,-1.1452138711699256
2009-02-25,1.0,-1.656373094338548
2009-02-26,1.0,-7.609524782666099
2009-02-27,1.0,3.495319916608608
2009-03-02,1.0,3.9523828267854277
2009-03-03,1.0,3.521352816686907
2009-03-04,1.0,-10.941647363188078
2009-03-05,1.0,7.917352043425296
2009-03-06,1.0,-5.346513405118802
2009-03-09,1.0,8.019569836499585
2009-03-10,1.0,-7.19996038842492
2009-03-11,1.0,-2.900445669484153
2009-03-12,1.0,3.519078866690961
2009-03-13,1.0,-0.535027930539389
2009-03-16,1.0,6.945858554435702
2009-03-17,1.0,-9.266950485339986
2009-03-18,1.0,-0.15737120942311833
2009-03-19,1.0,-1.9666642466047435
2009-03-20,1.0,2.2189183542645097
2009-03-23,1.0,-0.6608550596392426
2009-03-24,1.0,-2.5723074159607506
2009-03-25,1.0,-1.1517827135654635
2009-03-26,1.0,1.5770921728442744
2009-03-27,1.0,5.118964019631189
2009-03-30,1.0,-7.899565729845914
2009-03-31,1.0,2.817942736104051
2009-04-01,1.0,7.996469457338762
2009-04-02,1.0,-3.452633230779245
2009-04-03,1.0,-1.1930869046269166
2009-04-06,1.0,-4.837695852598589
2009-04-07,1.0,3.045896151989247
2009-04-08,1.0,-0.10080329781967379
2009-04-09,1.0,4.290574414119153
2009-04-13,1.0,4.26530618467007
2009-04-14,1.0,-4.674797322023672
2009-04-15,1.0,3.056599837620233
2009-04-16,1.0,2.1344470636988078
2009-04-17,1.0,0.0969358982838564
2009-04-20,1.0,3.3318869892443814
2009-04-21,1.0,-3.927217245735548
2009-04-22,1.0,-3.9804677063671967
2009-04-23,1.0,4.9807773515039955
2009-04-24,1.0,-1.7965002788857376
2009-04-27,1.0,1.6749166916254055
2009-04-28,1.0,4.02387376473845
2009-04-29,1.0,-6.3058972143043235
2009-04-30,1.0,-2.270811614594148
2009-05-01,1.0,6.070517398780506
2009-05-04,1.0,0.08131446415529098
2009-05-05,1.0,-3.6195681672523072
2009-05-06,1.0,3.4599875314390793
2009-05-07,1.0,-0.5344388206540707
